device,context_screen_density,query_text,active_tab,name,context_request_ip,widget_id,id,country,country_code,referrer_page,referrer,context_screen_width,channel,adset,context_page_referring_domain,context_page_search,context_source_id,gclid,context_locale,context_page_initial_referrer,adgroup,context_screen_inner_height,context_destination_type,context_page_initial_referring_domain,event_text,uuid_ts,context_app_name,context_screen_height,page,source,context_destination_id,context_ip,context_screen_inner_width,context_page_title,received_at,query_length,sent_at,device_type,user_id,component_name,context_page_referrer,network_type,application,fbclid,os,context_page_tab_url,context_page_url,browser,device_orientation,campaign,placement,medium,context_app_namespace,context_timezone,region,context_library_name,exp_version,event,context_app_version,content,term,context_library_version,original_timestamp,isp,ip_address,context_source_type,version,creative,context_app_install_type,context_session_id,timezone,context_page_path,timestamp,anonymous_id,context_user_agent,component_position,city,utm_search,gc_name,external_user_id,gc_id,context_session_start,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_external_user_id,context_traits_gc_id,context_traits_gc_name,context_campaign_medium,context_campaign_source,context_campaign_name
Not received,2.8125,NMDC,bonds,Not received,ip_444c743614,no-context,63d574ab-c4c9-4f20-8135-3c4ef007531c,United Arab Emirates,AE,/portfolio,Not received,384,web,Not received,www.gripinvest.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-us,$direct,Not received,414,POSTGRES,,asset_search_empty_state,2026-05-07T02:30:33.955+05:30,RudderLabs JavaScript SDK,857,/assets,ET money,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_444c743614,384,Invest in non-market linked investment opportunities,2026-05-07T02:18:53.319+05:30,4,2026-05-07T02:18:52.94+05:30,Phone,1568763,Unknown,https://www.gripinvest.in/external-ui/a458ec82-ef33-48aa-b226-c5b5fc2ecc93?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0400,Ajman,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T02:18:52.936+05:30,Emirates Telecommunications Group Company (etisalat Group) Pjsc,ip_444c743614,Javascript,IPv4,Not received,npm,1778099791599.0,Asia/Dubai,/assets,2026-05-07T02:18:53.315+05:30,0be71483-db2d-4c93-ade9-b382f4ffef71,"Mozilla/5.0 (Linux; Android 15; SM-G556B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",0,Ajman,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ET money,0WYPWOCX,394.0,,False,False,False,False,0WYPWOCX,394.0,ET money,,,
Not received,3.0,Kee,bonds,Not received,ip_dc17ea8fd6,no-context,350359e3-2b3b-4854-a22c-dd7a1294fdf1,India,IN,/assets/bonds,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.gripinvest.in/404,Not received,498,POSTGRES,www.gripinvest.in,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_dc17ea8fd6,360,Invest in non-market linked investment opportunities,2026-05-07T06:01:44.913+05:30,3,2026-05-07T06:01:44.158+05:30,Phone,1654280,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Punjab,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:01:44.156+05:30,Vodafone Idea Ltd,ip_dc17ea8fd6,Javascript,IPv4,Not received,npm,1778113855772.0,Asia/Kolkata,/assets,2026-05-07T06:01:44.911+05:30,aca0ff3b-d7de-4a86-9ee5-553c17990f4b,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Amritsar,,,,,,True,True,True,True,,,,,,
Not received,3.0,Keer,bonds,Not received,ip_dc17ea8fd6,no-context,cc62da64-c6a6-4c07-9f94-c19bd07a3e80,India,IN,/assets/bonds,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.gripinvest.in/404,Not received,498,POSTGRES,www.gripinvest.in,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_dc17ea8fd6,360,Invest in non-market linked investment opportunities,2026-05-07T06:01:46.184+05:30,4,2026-05-07T06:01:45.402+05:30,Phone,1654280,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Punjab,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:01:45.399+05:30,Vodafone Idea Ltd,ip_dc17ea8fd6,Javascript,IPv4,Not received,npm,1778113855772.0,Asia/Kolkata,/assets,2026-05-07T06:01:46.181+05:30,aca0ff3b-d7de-4a86-9ee5-553c17990f4b,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Amritsar,,,,,,True,True,True,True,,,,,,
Not received,3.0,Keert,bonds,Not received,ip_dc17ea8fd6,no-context,637e97ac-8494-4b37-b0f4-29626ad88aec,India,IN,/assets/bonds,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,https://www.gripinvest.in/404,Not received,498,POSTGRES,www.gripinvest.in,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_dc17ea8fd6,360,Invest in non-market linked investment opportunities,2026-05-07T06:01:47.448+05:30,5,2026-05-07T06:01:46.677+05:30,Phone,1654280,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Punjab,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:01:46.674+05:30,Vodafone Idea Ltd,ip_dc17ea8fd6,Javascript,IPv4,Not received,npm,1778113855772.0,Asia/Kolkata,/assets,2026-05-07T06:01:47.445+05:30,aca0ff3b-d7de-4a86-9ee5-553c17990f4b,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Amritsar,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD b,highyieldfd,Not received,ip_3b059066d1,no-context,7ebf90cf-1f6a-4076-b2ca-c20cfd27851b,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:35.976+05:30,4,2026-05-07T06:16:35.672+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:35.669+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:35.973+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD ba,highyieldfd,Not received,ip_3b059066d1,no-context,ef843979-96bb-41f2-864c-1fde6624a7c7,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:36.789+05:30,5,2026-05-07T06:16:36.498+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:36.497+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:36.788+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD bac,highyieldfd,Not received,ip_3b059066d1,no-context,2189d59d-0057-4a07-acfa-6934d1b8642b,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:37.351+05:30,6,2026-05-07T06:16:37.051+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:37.049+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:37.349+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD back,highyieldfd,Not received,ip_3b059066d1,no-context,de79f76d-0f83-468c-ac40-6f0d39aeca2b,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:38.169+05:30,7,2026-05-07T06:16:37.857+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:37.855+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:38.167+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backe,highyieldfd,Not received,ip_3b059066d1,no-context,f7ef8272-9805-437d-b791-5f7c4f2747ba,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:39.038+05:30,8,2026-05-07T06:16:38.721+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:38.72+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:39.037+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed,highyieldfd,Not received,ip_3b059066d1,no-context,21e2b126-58ef-4675-801f-10c3eeae378e,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:40.326+05:30,9,2026-05-07T06:16:40.007+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:40.004+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:40.323+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed ,highyieldfd,Not received,ip_3b059066d1,no-context,cbf91901-eb0b-4ac9-afd8-ec3d667f11fd,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:41.997+05:30,10,2026-05-07T06:16:41.692+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:41.689+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:41.994+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed c,highyieldfd,Not received,ip_3b059066d1,no-context,a9f267a8-499e-45f0-94a8-8a258d20e908,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:42.999+05:30,11,2026-05-07T06:16:42.693+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:42.691+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:42.997+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed cr,highyieldfd,Not received,ip_3b059066d1,no-context,8a2d20e3-ddcc-4ba9-9522-66422b8e6654,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:43.793+05:30,12,2026-05-07T06:16:43.489+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:43.486+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:43.79+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed cre,highyieldfd,Not received,ip_3b059066d1,no-context,f5287c31-b33b-4ae6-8621-321cc7c31c6c,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:44.4+05:30,13,2026-05-07T06:16:44.1+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:44.097+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:44.397+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed cred,highyieldfd,Not received,ip_3b059066d1,no-context,83c5beb3-628b-4d37-9954-5e2f93bf7077,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:45.101+05:30,14,2026-05-07T06:16:44.785+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:44.782+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:45.098+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed credi,highyieldfd,Not received,ip_3b059066d1,no-context,131fd216-21ad-44ab-bc93-9d1ccfb8cdba,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:45.63+05:30,15,2026-05-07T06:16:45.323+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:45.321+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:45.628+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
Not received,3.0,FD backed credit c,highyieldfd,Not received,ip_3b059066d1,no-context,354ed1ab-f909-44f4-8126-9dd0dad4dc98,United States,US,/assetdetails/suryoday/bank/fdsry240901/1239,Not received,360,web,Not received,,?type=highyieldfd,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,498,POSTGRES,,asset_search_empty_state,2026-05-07T06:30:17.267+05:30,RudderLabs JavaScript SDK,798,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3b059066d1,360,Invest in non-market linked investment opportunities,2026-05-07T06:16:52.401+05:30,18,2026-05-07T06:16:52.093+05:30,Phone,592229,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=highyieldfd,https://www.gripinvest.in/assets?type=highyieldfd,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT-0700,California,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T06:16:52.091+05:30,"AT&T Enterprises, LLC",ip_3b059066d1,Javascript,IPv4,Not received,npm,1778114198543.0,America/Los_Angeles,/assets,2026-05-07T06:16:52.399+05:30,48d8a13b-f862-4fdd-8b24-414b8bb88037,"Mozilla/5.0 (Linux; Android 16; CPH2717 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,San Jose,,,,,,True,True,True,True,,,,,,
